"caption","childPosts/0/caption","childPosts/0/commentsCount","childPosts/0/dimensionsHeight","childPosts/0/dimensionsWidth","childPosts/0/displayUrl","childPosts/0/firstComment","childPosts/0/id","childPosts/0/likesCount","childPosts/0/ownerId","childPosts/0/timestamp","childPosts/0/type","childPosts/0/url","childPosts/1/caption","childPosts/1/commentsCount","childPosts/1/dimensionsHeight","childPosts/1/dimensionsWidth","childPosts/1/displayUrl","childPosts/1/firstComment","childPosts/1/id","childPosts/1/likesCount","childPosts/1/ownerId","childPosts/1/timestamp","childPosts/1/type","childPosts/1/url","childPosts/2/caption","childPosts/2/commentsCount","childPosts/2/dimensionsHeight","childPosts/2/dimensionsWidth","childPosts/2/displayUrl","childPosts/2/firstComment","childPosts/2/id","childPosts/2/likesCount","childPosts/2/ownerId","childPosts/2/timestamp","childPosts/2/type","childPosts/2/url","childPosts/3/caption","childPosts/3/commentsCount","childPosts/3/dimensionsHeight","childPosts/3/dimensionsWidth","childPosts/3/displayUrl","childPosts/3/firstComment","childPosts/3/id","childPosts/3/likesCount","childPosts/3/ownerId","childPosts/3/timestamp","childPosts/3/type","childPosts/3/url","childPosts/4/caption","childPosts/4/commentsCount","childPosts/4/dimensionsHeight","childPosts/4/dimensionsWidth","childPosts/4/displayUrl","childPosts/4/firstComment","childPosts/4/id","childPosts/4/likesCount","childPosts/4/ownerId","childPosts/4/timestamp","childPosts/4/type","childPosts/4/url","childPosts/5/caption","childPosts/5/commentsCount","childPosts/5/dimensionsHeight","childPosts/5/dimensionsWidth","childPosts/5/displayUrl","childPosts/5/firstComment","childPosts/5/id","childPosts/5/likesCount","childPosts/5/ownerId","childPosts/5/timestamp","childPosts/5/type","childPosts/5/url","childPosts/6/caption","childPosts/6/commentsCount","childPosts/6/dimensionsHeight","childPosts/6/dimensionsWidth","childPosts/6/displayUrl","childPosts/6/firstComment","childPosts/6/id","childPosts/6/likesCount","childPosts/6/ownerId","childPosts/6/timestamp","childPosts/6/type","childPosts/6/url","childPosts/7/caption","childPosts/7/commentsCount","childPosts/7/dimensionsHeight","childPosts/7/dimensionsWidth","childPosts/7/displayUrl","childPosts/7/firstComment","childPosts/7/id","childPosts/7/likesCount","childPosts/7/ownerId","childPosts/7/timestamp","childPosts/7/type","childPosts/7/url","childPosts/8/caption","childPosts/8/commentsCount","childPosts/8/dimensionsHeight","childPosts/8/dimensionsWidth","childPosts/8/displayUrl","childPosts/8/firstComment","childPosts/8/id","childPosts/8/likesCount","childPosts/8/ownerId","childPosts/8/timestamp","childPosts/8/type","childPosts/8/url","childPosts/9/caption","childPosts/9/commentsCount","childPosts/9/dimensionsHeight","childPosts/9/dimensionsWidth","childPosts/9/displayUrl","childPosts/9/firstComment","childPosts/9/id","childPosts/9/likesCount","childPosts/9/ownerId","childPosts/9/timestamp","childPosts/9/type","childPosts/9/url","commentsCount","dimensionsHeight","dimensionsWidth","displayUrl","firstComment","hashtags/0","hashtags/1","hashtags/2","hashtags/3","id","images/0","images/1","images/2","images/3","images/4","images/5","images/6","images/7","images/8","images/9","latestComments/0/id","latestComments/0/ownerUsername","latestComments/0/text","latestComments/0/timestamp","latestComments/1/id","latestComments/1/ownerUsername","latestComments/1/text","latestComments/1/timestamp","latestComments/2/id","latestComments/2/ownerUsername","latestComments/2/text","latestComments/2/timestamp","latestComments/3/id","latestComments/3/ownerUsername","latestComments/3/text","latestComments/3/timestamp","likesCount","mentions/0","mentions/1","mentions/2","mentions/3","mentions/4","mentions/5","mentions/6","mentions/7","mentions/8","mentions/9","mentions/10","mentions/11","mentions/12","mentions/13","mentions/14","mentions/15","mentions/16","mentions/17","mentions/18","mentions/19","mentions/20","mentions/21","mentions/22","mentions/23","mentions/24","mentions/25","mentions/26","mentions/27","mentions/28","mentions/29","ownerFullName","ownerId","ownerUsername","shortCode","timestamp","type","url","videoUrl","videoViewCount"
"Discover our party collection #zarawoman #zaranewin #zaraparty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","1350","1080","https://instagram.fuvf1-1.fna.fbcdn.net/v/t51.2885-15/314907002_1169854583910428_6562030125563867395_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fuvf1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=7rLPI-nKoMIAX_wO52j&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDg9aXWBbI8HaQ8-X1EnRD1SkkR7OofyZ45-226CtsfZA&oe=6376B574&_nc_sid=86f79a","Hi","zarawoman","zaranewin","zaraparty",,"2967017384686766322",,,,,,,,,,,"17861163101822695","schlarmeneabe","Hi","2022-11-11T12:49:24.000Z","17925531509608533","sial_farrukh_","#Awesome °°♥️°°⭐⭐⭐⭐⭐⭐","2022-11-13T02:51:40.000Z",,,,,,,,,"19285",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","Cks9pdoqcjy","2022-11-08T14:00:56.000Z","Image","https://www.instagram.com/p/Cks9pdoqcjy/",,
"Discover our party collection #zarawoman #zaranewin #zaraparty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","1350","1080","https://instagram.fuvf1-1.fna.fbcdn.net/v/t51.2885-15/314974146_541557317806366_7608530991323328696_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fuvf1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=hnLbmdU8kpAAX9lESME&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDem9UU0aedtVL0t1quojW9nkIP2f0POCVTI7PCITBHpQ&oe=6376B343&_nc_sid=86f79a","@guardianana25","zarawoman","zaranewin","zaraparty",,"2966952701237845263",,,,,,,,,,,"18037197103400450","guardianana25","@guardianana25","2022-11-13T02:48:05.000Z","17963997734068086","guardianana25","Me encanta lo novedoso, fuera de lo comun, encantador","2022-11-13T02:49:02.000Z",,,,,,,,,"20658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","Cksu8Meqt0P","2022-11-08T11:52:25.000Z","Image","https://www.instagram.com/p/Cksu8Meqt0P/",,
"Fringed woll cape #zarawoman #zaranewin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","794","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/314490501_669797084543146_5829629808947475615_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=6fvqaF7u_5EAX-_ublC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCTCGXVfDkMrm7XuFRjle70sP_X8Zl1FyR4yMFKz6STqA&oe=6376DB2D&_nc_sid=86f79a","Hello! 🤍
We love your clothes , and being a garment manufacturer, we felt we had something special to offer to you. Please check your DM for details , you’ll be greeted by a very supportive team to answer all your questions ! 🙋🏽‍♀️","zarawoman","zaranewin",,,"2966383171318881865",,,,,,,,,,,"17945489189217692","enlgarments","Hello! 🤍
We love your clothes , and being a garment manufacturer, we felt we had something special to offer to you. Please check your DM for details , you’ll be greeted by a very supportive team to answer all your questions ! 🙋🏽‍♀️","2022-11-11T06:17:10.000Z",,,,,,,,,,,,,"29689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkqtccaKJ5J","2022-11-07T17:00:52.000Z","Image","https://www.instagram.com/p/CkqtccaKJ5J/",,
"Oversized leather jacket. Limited edition. Tap to shop! #zarawoman #zaranewin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","794","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/315012447_2205739079597576_3217701758439217047_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=5bSLxPg6Rn4AX8NrBkF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCvHocDHXN-Z9I725e9UO4HbkyaBuXUxvaZQ1aLGtJ9MA&oe=6375A2EC&_nc_sid=86f79a","#Awesome ❣💞❣⭐⭐⭐⭐⭐","zarawoman","zaranewin",,,"2966311469130770103",,,,,,,,,,,"17931358502443195","sial_farrukh_","#Awesome ❣💞❣⭐⭐⭐⭐⭐","2022-11-13T02:52:57.000Z",,,,,,,,,,,,,"18049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkqdJCitOa3","2022-11-07T14:38:24.000Z","Image","https://www.instagram.com/p/CkqdJCitOa3/",,
"Limited edition coat #zarawoman #zaranewin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/314298413_1124732008238779_5350102804506570520_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=zbklfnjVWk0AX_QSLW1&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCUT33RshfzOjis-BwtYKv1O6GSwK_jCAxiBhd2DOxb4w&oe=63767F7C&_nc_sid=86f79a","@zara Hello! Thanks for replying. Uk - England - London","zarawoman","zaranewin",,,"2966220579367579377",,,,,,,,,,,"17943761429252537","miriammacallan","@zara Hello! Thanks for replying. Uk - England - London","2022-11-13T16:58:21.000Z","17956562762175369","zara","@miriammacallan Hello, thanks for your reply. The FAUX FUR COAT - LIMITED EDITION ref. 4360/241 will soon be replenished through Zara.com UK. We suggest that you keep visiting our ""New"" section and that you subscribe to our Newsletter, in order to receive regular updates about our new releases. Thank you.","2022-11-13T17:42:28.000Z","18169501306300366","miriammacallan","@zara ok! Thanks very much!","2022-11-13T17:51:19.000Z","18330466189003544","diane_bellierstudio","😍😍😍😍","2022-11-13T17:51:36.000Z","25959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkqIea2qG7x","2022-11-07T11:37:49.000Z","Image","https://www.instagram.com/p/CkqIea2qG7x/",,
"Celebrate in style #zarawoman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313743582_512294844106377_4932520526845268831_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=FxWF2v1SWnkAX-QIr1i&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBNnJ5Xw_fWNky3N_gqdMDGmnmx-gun7gK8yXV6MTfjZQ&oe=6376161E&_nc_sid=86f79a","Beauty","zarawoman",,,,"2964208689657583588",,,,,,,,,,,"17940775046305807","zoey_nann","Beauty","2022-11-11T07:30:09.000Z",,,,,,,,,,,,,"33368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","Cki_BkjKpfk","2022-11-04T17:00:33.000Z","Image","https://www.instagram.com/p/Cki_BkjKpfk/",,
"Get ready for the festive season #zarawoman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/314378076_487218613468019_8786988947892260749_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=3Zs-672lwZYAX9p0P_5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBxF0kcm6a0KbFF3S9Gt33U7VvHuvKjVbeUZa2Njs_E0Q&oe=63765B95&_nc_sid=86f79a","","zarawoman",,,,"2964118214141361022",,,,,,,,,,,,,,,,,,,,,,,,,,,"17499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","Ckiqc-qKTt-","2022-11-04T14:00:48.000Z","Image","https://www.instagram.com/p/Ckiqc-qKTt-/",,
"Get ready to celebrate in party look! #zarawoman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313967164_601800755038392_7255721973335615173_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=MJFIzO9qnkAAX91ylDk&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAcB9jMzhzjzLzc6EpRRdVFxJDyemOMxjPAqG0_xUS4Cg&oe=63760FFD&_nc_sid=86f79a","😍","zarawoman",,,,"2963990128200538640",,,,,,,,,,,"17933210711530168","belinda.letitia","😍","2022-11-12T22:55:01.000Z",,,,,,,,,,,,,"21156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkiNVFVKFoQ","2022-11-04T09:46:19.000Z","Image","https://www.instagram.com/p/CkiNVFVKFoQ/",,
"ZARA SRPLS. COLLECTION 09.  Urban toughness and urbane sleekness are evoked via the zippers, transparencies and hardware that punctuate refined, detail-driven wardrobe staples: this is a collection of hero piece #zarasrpls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313875456_518782099820922_895393457599244050_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=ijHtHFFT2eMAX8_BHru&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAqOiYtH-38FKqDeaGB-E4uoMepioWHHc3lCcrch-DghQ&oe=6373217E&_nc_sid=86f79a","Interessante a campanha, pensar em diversidade não aplacará o que aconteceu no Brasil.","zarasrpls",,,,"2963483685588335606",,,,,,,,,,,"18231283360197567","kko20227","Interessante a campanha, pensar em diversidade não aplacará o que aconteceu no Brasil.","2022-11-12T00:39:55.000Z",,,,,,,,,,,,,"17248",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkgaLX5KHv2","2022-11-03T17:00:21.000Z","Video","https://www.instagram.com/p/CkgaLX5KHv2/","https://scontent-atl3-2.cdninstagram.com/v/t50.2886-16/314513071_147418291345924_3190576096450564458_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_ohc=IQfrz0J6idEAX-_7blB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA9EblreSVQIkWI2bQHR28MqJdShd_gHThvlsyQMzFy-A&oe=63739924&_nc_sid=86f79a","419202"
"ZARA SRPLS. COLLECTION 09. For the season ahead, Zara’s capsule collection devoted to the intersection between fashion and function builds on its utilitarian foundation to unlock a fresh mode of worn expression #zarasrpls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313853800_1556700161414039_2571415101075550056_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=g-Bo-uu8W-EAX9G2WuW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBa0jkoRns8SLNADjHxvG3I01cqpVKHCvlKAChwdVhsig&oe=6372FC00&_nc_sid=86f79a","","zarasrpls",,,,"2963393416483613000",,,,,,,,,,,,,,,,,,,,,,,,,,,"16667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkgFpyPPKlI","2022-11-03T14:00:58.000Z","Video","https://www.instagram.com/p/CkgFpyPPKlI/","https://scontent-atl3-2.cdninstagram.com/v/t50.2886-16/313919091_530304942252945_1103562828741913689_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=p0uovAoqL_oAX_v9Fev&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBIxBofll2a9OFjTjkZF4BySaulzHr1PgQTxsxfcxV1Aw&oe=6372F9D4&_nc_sid=86f79a","214502"
"ZARA SRPLS. COLLECTION 09. A freshly elevated exploration of clothing’s universal codes #zarasrpls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"311","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313835454_487870353303166_8006155940035293041_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=2Z89Dp7N8-4AX-15QFi&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBZEPkAyWlQK-_ZSaDM9XpdCgGKCIQz3h1IHpQpHO4jgA&oe=63731E0C&_nc_sid=86f79a","Fascinante, muy a mi estilo.","zarasrpls",,,,"2963212968556899162",,,,,,,,,,,"17899424780693981","guardianana25","Fascinante, muy a mi estilo.","2022-11-13T02:51:24.000Z","18301856062078509","sinakeshavarzofficial","@sinakeshavarzofficial","2022-11-13T17:15:32.000Z",,,,,,,,,"44404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","Ckfcn7Aqita","2022-11-03T08:02:29.000Z","Video","https://www.instagram.com/p/Ckfcn7Aqita/","https://scontent-atl3-2.cdninstagram.com/v/t50.2886-16/313509268_1082680098932772_4070087905647396270_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=BJp_-kKnhFoAX-9ieLz&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBm2ghmzX46ULtRFsn7oRTok6H906TI4n1y0-p2Yb1uBg&oe=6373617E&_nc_sid=86f79a","711360"
"ZARA SRPLS. COLLECTION 09. First drop available on 03/11 #zarasrpls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313348230_629559308660970_6494171751520554088_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=WnlqyWa2WfwAX-oEy4X&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC5mLleyk7AJQM9nD6ciT9ZPni7K--lc_g-nMnk7Vf2HA&oe=63734B62&_nc_sid=86f79a","تبغى تنحف بدون ماتحرم نفسك😎تبغى وزنك ينزل والترهلات تروح وماتحتاج تسوي تكميم😎راسلني 😍هدفنا تنحيف الاوزان الصعبة والمستحيلة😎مافي شي مستحيل معنا😍","zarasrpls",,,,"2962034574377055451",,,,,,,,,,,"17952677345094615","noor.manal678","تبغى تنحف بدون ماتحرم نفسك😎تبغى وزنك ينزل والترهلات تروح وماتحتاج تسوي تكميم😎راسلني 😍هدفنا تنحيف الاوزان الصعبة والمستحيلة😎مافي شي مستحيل معنا😍","2022-11-08T05:18:18.000Z","17915481725549957","daisy_xoi","I like the diversity!! Keep it up! @zara","2022-11-12T15:21:48.000Z",,,,,,,,,"9710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkbQsB6K3Tb","2022-11-01T17:01:13.000Z","Video","https://www.instagram.com/p/CkbQsB6K3Tb/","https://scontent-atl3-2.cdninstagram.com/v/t50.2886-16/314367833_1282863839166942_1282938636313441740_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=106&_nc_ohc=UxM8ha3S8KsAX9ETXD0&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC-NOf7VExuHjXD3UNouZ8IOEUUqHs_hWQRp0ZQnsNPmQ&oe=6373451C&_nc_sid=86f79a","188725"
"ZARA SRPLS. COLLECTION 09. First drop available on 03/11 #zarasrpls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313004604_3636786836553695_7929895907370716313_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=I5G6fY9fvD4AX-WNWes&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAkNwPOjmjrLqBYHb_Jpk9wBjc2e6RBxWCRviQh4_iLLA&oe=637381A8&_nc_sid=86f79a","@fantasyinmate Hi, thanks for your interest in our brand. This correction is not currently available on Zara.com India. For further information about any upcoming releases and collections, we suggest that you sign up to our Newsletter. Thank you.","zarasrpls",,,,"2961943958922143237",,,,,,,,,,,"17898373787701470","zara","@fantasyinmate Hi, thanks for your interest in our brand. This correction is not currently available on Zara.com India. For further information about any upcoming releases and collections, we suggest that you sign up to our Newsletter. Thank you.","2022-11-08T13:41:52.000Z",,,,,,,,,,,,,"20880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","Cka8FZsKyYF","2022-11-01T14:01:13.000Z","Video","https://www.instagram.com/p/Cka8FZsKyYF/","https://scontent-atl3-2.cdninstagram.com/v/t50.2886-16/311748561_205351748577535_5990787075373080139_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=WRhgPF_fkMcAX8-cCFW&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAPlkJDafit8VMzbdoJBVntjaaZwJ69qGM7OL60yhOQsQ&oe=63733E80&_nc_sid=86f79a","349410"
"ZARA SRPLS. COLLECTION 09. First drop available on 03/11 #zarasrpls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83","1080","1080","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/313723343_180077817898856_4272671576013112986_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=108&_nc_ohc=7uH3BUGd0hwAX8m-QBV&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCy6_iEH0jkfzctthbYcqKvfNJVGBMcfx-LSp5_TDlu3g&oe=63733341&_nc_sid=86f79a","@zara its now in the us site but when you click it it goes to another item","zarasrpls",,,,"2961765795123475789",,,,,,,,,,,"17846529671875961","mjwhatsgood","@zara its now in the us site but when you click it it goes to another item","2022-11-10T14:58:02.000Z","18309241987068588","kuodanny1021","@zara what’s the music in the video?","2022-11-10T18:05:26.000Z","17997179368557238","asgrmahmoodi3","اشو چوکن میناب","2022-11-11T09:38:14.000Z",,,,,"12314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ZARA Official","602725764","zara","CkaTkxuPLVN","2022-11-01T08:07:04.000Z","Video","https://www.instagram.com/p/CkaTkxuPLVN/","https://scontent-atl3-2.cdninstagram.com/v/t50.2886-16/313986771_3224791977850174_1306651456461609968_n.mp4?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=110&_nc_ohc=x8OqfeBCkBIAX83A_QG&edm=APU89FABAAAA&ccb=7-5&oh=00_AfArLfH4rq8FeMWjzCAVjUJG8zbN2Szl9Ia9V-GD_yN6Rw&oe=63731CC5&_nc_sid=86f79a","187333"
